fecha,presentacion,origen,destino,precio_minimo,precio_maximo,precio_frecuente,obs,fecha_inicio_query,fecha_final_query,producto_id,origen_id,destino_id,origen_query,destino_query,precios_por_id,registros_por_pagina,fuente,fecha_extraccion
03/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,31.11,35.56,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,31.11,38.89,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,30.0,30.0,30.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,40.0,40.0,40.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,30.0,35.0,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,38.0,36.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,36.5,36.5,36.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,36.5,36.5,36.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,36.5,36.5,36.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,36.5,36.5,36.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,39.0,39.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,39.0,39.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Jalisco,Jalisco: Mercado Felipe Ángeles de Guadalajara,32.5,32.5,32.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,39.0,39.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,40.0,45.0,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,35.0,40.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,40.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 19 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,31.58,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Michoacán,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",40.0,45.0,45.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,40.0,42.0,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,38.0,40.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,38.0,40.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,36.0,38.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,36.0,38.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,43.0,45.0,44.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38.0,40.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36.0,38.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36.0,38.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36.0,38.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38.0,40.0,39.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,43.0,45.0,44.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 15 kg.,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,32.67,34.67,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 15 kg.,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,32.67,34.0,32.67,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 15 kg.,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,34.67,35.33,34.67,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 15 kg.,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,36.67,38.0,37.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,25.0,35.0,30.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,25.0,35.0,30.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,25.0,35.0,30.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Sinaloa,Puebla: Central de Abasto de Puebla,30.0,38.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,38.0,40.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,36.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,36.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,38.0,44.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,34.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Kilogramo,Michoacán,Querétaro: Mercado de Abasto de Querétaro,34.0,40.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",80.0,80.0,80.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",80.0,80.0,80.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",87.0,87.0,87.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",87.0,87.0,87.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",87.0,87.0,87.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",87.0,87.0,87.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",87.0,87.0,87.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,38.0,39.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,38.0,39.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,35.0,38.0,36.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,35.0,38.0,36.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,34.0,36.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,34.0,36.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,34.0,36.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,34.0,36.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Kilogramo,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,34.0,36.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,58.0,58.0,58.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,58.0,58.0,58.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,58.0,58.0,58.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
